구분번호,대통령,글제목,연설일자,원문보기,연설장소
1308712,김대중,민주주의와 시장경제 국제회의 기조연설(시장경제와 민주주의는 수레의 두 바퀴),1999-02-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263840300038403010370.PDF,국내
1308713,김대중,한국방송통신대학교 졸업식 연설(21세기의 주역은 신지식인),1999-02-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263840400038404010371.PDF,국내
1308714,김대중,2·28 민주의거 39주년 기념식 메시지(자유와 정의를 향한 국민적 염원의 발현),1999-02-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263840500038405010372.PDF,국내
1308715,김대중,제80주년 3·1절 기념사(감사와 존경을 받아 마땅한 선열들의 애국심),1999-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263840600038406010373.PDF,국내
1308716,김대중,3·1독립운동 기념탑 제막식 축사(3·1운동정신은 민족의 앞길을 밝히는 횃불),1999-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263840700038407010374.PDF,국내
1308717,김대중,KBS 일자리 100만개 만듭시다 격려메시지(일자리 창출은 우리 모두의 희망이자 과제),1999-03-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263840800038408010375.PDF,국내
1308718,김대중,제15회 한국여성대회 영상 메시지(여성의 권익향상이 곧 국가 인권의 향상),1999-03-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263840900038409010376.PDF,국내
1308719,김대중,육군사관학교 제55기 졸업 및 임관식 연설(육군은 국가 방위의최후 보루),1999-03-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841000038410010377.PDF,국내
1308720,김대중,공군사관학교 제47기 졸업 및 임관식 연설(미래전에 대비한 군사과학 전문교육의 요람),1999-03-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841100038411010378.PDF,국내
1308722,김대중,제11회 한국방송프로듀서상 시상식 영상 메시지(방송이 건강해야 사회가 건강),1999-03-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841300038413010380.PDF,국내
1308721,김대중,해군사관학교 제53기 졸업 및 임관식 연설(해군은 국가의 안전을 보위하는 핵심전력),1999-03-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841200038412010379.PDF,국내
1308723,김대중,경찰대학 제15기 졸업 및 임용식 연설(호국·봉사·정의는 경찰의 불변정신),1999-03-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841400038414010381.PDF,국내
1308724,김대중,오부치 일본 총리 내외를 위한 만찬 연설(가까운 친구의 나라),1999-03-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841500038415010382.PDF,국내
1308725,김대중,한국자유총연맹 한마음대회 연설(국민화합은 통일시대를 준비하는 기본 과제),1999-03-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841600038416010383.PDF,국내
1308726,김대중,1999년도 제1회 추가경정예산안 제출에 즈음한 시정연설(일자리 창출에 역점을 둔 실업대책 예산),1999-04-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841700038417010384.PDF,국내
1308727,김대중,부활절 축하 메시지(고통당하는 이웃을 돕는 것이 사랑과 화합의 실천),1999-04-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841800038418010385.PDF,국내
1308728,김대중,제36회 대종상영화제영상메시지(영화는 세계 문화시장을 이끌 전략상품),1999-04-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263841900038419010386.PDF,국내
1308729,김대중,무바라크 이집트 대통령을 위한 만찬 연설(무궁무진한 한·이집트의 협력 가능성),1999-04-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842000038420010387.PDF,국내
1308730,김대중,해병대 창설 제50주년 기념 메시지(국민의 방패다운 자랑스러운 해병),1999-04-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842100038421010388.PDF,국내
1308731,김대중,새천년준비위원 위촉장 수여 및 오찬 말씀(새천년에 가장 중요한 것은 의식개혁),1999-04-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842200038422010389.PDF,국내
1308732,김대중,미국 연기금협회 Pension 2000 연례총회 연설(한국은 앞으로 가장 유망한 투자 대상국),1999-04-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842300038423010390.PDF,국제
1308734,김대중,"제2의 건국 지방추진위원장 워크숍 축하 메시지(참여하고, 바르게 살며, 다시 뛰는 정신)",1999-04-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842500038425010392.PDF,국내
1308733,김대중,하마드 카타르 국왕을 위한 만찬 연설(훌륭한 파트너로서의 한·카타르 협력),1999-04-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842400038424010391.PDF,국내
1308735,김대중,"4·19혁명 제39주년 기념 국가조찬기도회 축하 메시지(4월혁명의 정신은 민주와 정의, 그리고 개혁)",1999-04-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842600038426010393.PDF,국내
1308736,김대중,한반도 평화를 위한 동북아 평화회의 축하 메시지(당장의 통일보다 평화정착이 우선적 과제),1999-04-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842700038427010394.PDF,국내
1308737,김대중,엘리자베스 2세 영국 여왕을 위한 만찬연설(백년을 기다려온 귀한 손님),1999-04-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842800038428010395.PDF,국내
1308738,김대중,제32회 과학의 날 기념식 연설(과학기술입국은 국가 발전의 최우선과제),1999-04-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263842900038429010396.PDF,국내
1308739,김대중,신거제대교 개통식 연설(재도약의 기틀을 세울 화합의 다리),1999-04-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843000038430010397.PDF,국내
1308740,김대중,한국선물거래소 개장식 연설(부산은 21세기 동아시아 금융과 물류의 중심지),1999-04-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843100038431010398.PDF,국내
1308741,김대중,추안 릭파이 태국 총리를 위한 만찬 연설(민주주의와 시장경제라는 공통의 가치 추구),1999-04-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843200038432010399.PDF,국내
1308742,김대중,아프리카 문화탐사 서울 공식 발표회 축하 메시지(아프리카는 무한한 가능성의 대륙),1999-04-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843300038433010400.PDF,국내
1308743,김대중,재계·정부·금융기관 간담회 말씀(노동자와 기업가는 공동운명체),1999-04-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843400038434010401.PDF,국내
1308744,김대중,제10회 전국사회복지대회 영상메시지(주권자인 국민을위하는 것은 정부의 의무),1999-04-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843500038435010402.PDF,국내
1308745,김대중,공공부문경영혁신대회 오찬 말씀(정부개혁은 모든 개혁의 기본),1999-05-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843600038436010403.PDF,국내
1308746,김대중,CNN위성 인터뷰 기조말씀(햇볕정책에 대한 국제사회의 지지와 협조 기대),1999-05-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843700038437010404.PDF,국제
1308747,김대중,제77회 어린이날 축하 메시지(어린이는 21세기의 주역),1999-05-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843800038438010405.PDF,국내
1308748,김대중,국가조찬기도회 연설(국민화합으로 하나님의 사랑을 실현),1999-05-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263843900038439010406.PDF,국제
1308749,김대중,구미 국가산업단지(제4단지(21세기 국가 정보화 산업의 중심지),1999-05-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844000038440010407.PDF,국제
1308750,김대중,스승의 날 기념 메시지(국가 백년대계를 개혁으로 바로 세워야),1999-05-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844100038441010408.PDF,국제
1308751,김대중,청와대 출입기자 간담회(한반도 평화와 공존공영의 길),1999-05-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844200038442010409.PDF,국제
1308752,김대중,민주화추진협의회 결성 제15주년 기념식 축하 메시지(국난극복과 새로운 도약의 굳은 결의),1999-05-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844300038443010410.PDF,국제
1308753,김대중,불기 2543년 부처님 오신 날 봉축메시지(호국불교의 전통을 국민화합으로 계승),1999-05-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844400038444010411.PDF,국내
1308754,김대중,수범 공직자 격려 오찬 말씀(공직자는 개혁의 주체),1999-05-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844500038445010412.PDF,국내
1308755,김대중,한·러 경제인 초청 만찬 연설(미래를 위한 역동적 경제협력),1999-05-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844600038446010413.PDF,국내
1308756,김대중,러시아 모스크바 국립대학 연설(한반도 평화를 위한 중재자),1999-05-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844700038447010414.PDF,국제
1308757,김대중,옐친 러시아 대통령 내외 주최 국빈만찬 답사(한국과 러시아는 미래지향적 동반자),1999-05-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844800038448010415.PDF,국제
1308758,김대중,스테파신 러시아 총리 주최 오찬 답사(한반도 냉전구조해소를 위한 공동노력),1999-05-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263844900038449010416.PDF,국제
1308759,김대중,2002 월드컵 성공기원 문화시민 한마당 축하 메시지(문화시민의정신이 만드는 인류의 축제),1999-05-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845000038450010417.PDF,국제
1308760,김대중,동학농민군 전주입성 기념 전야제축하 메시지(꺼지지 않는 민주주의 정신의 불꽃),1999-05-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845100038451010418.PDF,국내
1308762,김대중,바가반디 몽골 대통령 내외 주최 국빈만찬 답사(몽골의 미래 발전을 확신하며),1999-05-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845300038453010420.PDF,국제
1308761,김대중,몽골 국회 연설(함께 손잡고 여는 새로운 천년),1999-05-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845200038452010419.PDF,국제
1308763,김대중,APEC 투자박람회 개막식 연설(아시아 경제의 밝은 미래를 위해),1999-06-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845400038454010421.PDF,국내
1308764,김대중,제4회 환경의 날 메시지(환경에 대한 투자는 미래에 대한 투자),1999-06-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845500038455010422.PDF,국내
1308765,김대중,제44회 현충일 기념 추념사(호국영령의 가호로 제2의 건국 실현),1999-06-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845600038456010423.PDF,국내
1308766,김대중,에스트라다 필리핀 대통령 내외를 위한 만찬 연설(필리핀은 수교 50년의 전통 우방국),1999-06-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845700038457010424.PDF,국내
1308767,김대중,6·10항쟁 기념 민주대합창 영상메시지(민주화와 개혁은 6·10항쟁의 정신),1999-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845800038458010425.PDF,국내
1308769,김대중,고촉통 싱가포르 총리 내외를 위한 만찬 연설(싱가포르는 아시아의 작은 거인),1999-06-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846000038460010427.PDF,국내
1308768,김대중,전국 학술단체 대표자 초청 오찬 말씀(21세기는 지식정보화의 시대),1999-06-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263845900038459010426.PDF,국내
1308770,김대중,제109차 IOC 총회 개회식 연설(평화와 번영을 추구하는 올림픽 정신),1999-06-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846100038461010428.PDF,국내
1308771,김대중,지식사회로 가는 열린 대화(세계 일류국가를 향한 다짐),1999-06-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846200038462010429.PDF,국내
1308772,김대중,6·25 제49주년 참전용사 위로연 연설(한반도 평화와 번영을 위한 호국정신의 계승),1999-06-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846300038463010430.PDF,국내
1308773,김대중,미국 필라델피아 자유메달 수상 기념 만찬 연설(자유와 인권은 인류의 보편적 권리이자 가치),1999-07-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846400038464010431.PDF,국제
1308774,김대중,미국 필라델피아 자유메달 수상 연설(민주주의와 자유의 횃불),1999-07-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846500038465010432.PDF,국제
1308775,김대중,미국 필라델피아 자유메달 수상 기념 만찬 연설(인권을 위한 세계인의 숭고한 투쟁),1999-07-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846600038466010433.PDF,국제
1308776,김대중,르블랑 캐나다 총독 내외 오찬 답사(인류보편의 가치를 함께 추구하는 한·캐나다),1999-07-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846700038467010434.PDF,국제
1308777,김대중,크레티앙 캐나다 총리 내외 주최 만찬 답사(1백년이 넘는 한·캐나다의 특별동반자 관계),1999-07-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846800038468010435.PDF,국제
1308778,김대중,민주주의포럼 국제회의 축사(민주주의와 시장경제는 번영과 발전의 토대),1999-07-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263846900038469010436.PDF,국내
1308779,김대중,의식·생활개혁실천여성대회 연설(신지식인으로 거듭나는 정보화시대의 여성),1999-07-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847000038470010437.PDF,국내
1308780,김대중,제3회 부천국제영화제축하 메시지(영화산업은 창조적 문화산업),1999-07-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847100038471010438.PDF,국내
1308781,김대중,쉬플리 뉴질랜드 총리를 위한 만찬 연설(경쟁과 협력이 공존하는 아시아·태평양지역),1999-07-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847200038472010439.PDF,국내
1308782,김대중,광복절 제54주년 경축사(희망과 번영의 새천년을 열어나갑시다),1999-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847300038473010440.PDF,국내
1308783,김대중,민족의 화해와 평화통일을 위한 겨레 손잡기대회 축하 메시지(7천만 겨레의 힘을 하나로 모으는 손),1999-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847400038474010441.PDF,국내
1308784,김대중,장면 전 총리 탄생 100주년 기념미사 말씀(우리 역사에 길이 남을 민주주의 지도자),1999-08-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847500038475010442.PDF,국제
1308785,김대중,"새정치국민회의 중앙위원회 총재 치사(기쁨은 국민이 먼저, 고통은 우리가 먼저)",1999-08-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847600038476010443.PDF,국제
1308786,김대중,지방이양추진위원회 민간위원 위촉장 수여식 말씀(진정한 지방분권화의 길),1999-08-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847700038477010444.PDF,국제
1308787,김대중,로아시아(LAWASIA) 제16차 총회 개회식 연설(법치주의는 민주주의와 인권의 보루),1999-09-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847800038478010445.PDF,국내
1308788,김대중,APEC 최고경영자회의(CEO Summit)연설(글로벌시대를 위한 제안),1999-09-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263847900038479010446.PDF,국제
1308789,김대중,쉬플리 뉴질랜드 총리 내외 주최 만찬 답사(아·태 지역의 공동번영을 위한 또하나의 전기),1999-09-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848000038480010447.PDF,국제
1308791,김대중,세계 평화의 문화 해 1백만 서명운동 축하 메시지(평화의 21세기를 여는 세계인의 자세),1999-09-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848200038482010449.PDF,국내
1308790,김대중,제17차 한·뉴질랜드 경제협력위원회 오찬 연설(새천년을 맞는 한·뉴질랜드 경제협력 방향),1999-09-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848100038481010448.PDF,국제
1308792,김대중,하디 보이스 뉴질랜드 총독 내외주최 국빈오찬 답사(새천년을 향한 성숙한 협력관계),1999-09-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848300038483010450.PDF,국제
1308794,김대중,딘 호주 총독 내외 주최 국빈만찬 답사(21세기 번영과 발전을 위한 기회),1999-09-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848500038485010452.PDF,국제
1308795,김대중,로스앤젤레스 한국의 날 축제 개막식 축하 메시지(세계 속으로 뻗어가는 한국·한국인),1999-09-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848600038486010453.PDF,국제
1308793,김대중,카 호주 뉴사우스웨일스주 총리 내외 주최 오찬 답사(개혁에서 협력으로 이어지는 한·호주의 경제),1999-09-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848400038484010451.PDF,국제
1308796,김대중,하워드 호주 총리 내외 주최 오찬 답사(한국과 호주는 21세기의 동반자),1999-09-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848700038487010454.PDF,국제
1308797,김대중,CLSA 주최 국제투자설명회 기조연설(세계의 투자자들이 신뢰하는 한국의 개혁),1999-09-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848800038488010455.PDF,국내
1308798,김대중,하남국제환경박람회 개막식 연설(환경은 생명의 원천이자 소중한 자원),1999-09-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263848900038489010456.PDF,국제
1308799,김대중,새천년 D-100일 대국민 메시지(평화와 번영의 새천년 새한국),1999-09-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849000038490010457.PDF,국제
1308800,김대중,제26회 관광진흥촉진대회 연설(관광한국으로의 대약진),1999-09-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849100038491010458.PDF,국내
1308801,김대중,1999 청주국제공예비엔날레 개막식 연설(새세기를 이끌어 갈 문화산업의 중요성),1999-09-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849200038492010459.PDF,국내
1308802,김대중,건군 51주년 국군의 날 연설(국방력의 원천은 국민),1999-10-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849300038493010460.PDF,국내
1308803,김대중,세계 노인의 해 담화문(노인복지 증진에 최선의 노력),1999-10-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849400038494010461.PDF,국내
1308804,김대중,민주화운동기념사업회 창립대회 축하 메시지(민주투쟁의 역사를 새롭게 조명할 터전),1999-10-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849500038495010462.PDF,국내
1308805,김대중,제9기 민주평화통일자문회의 개회사(국민화합과 국내외 통일운동의 주체),1999-10-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849600038496010463.PDF,국내
1308807,김대중,유엔개발계획(UNDP)(인권의 핵심은 '배고픔'의 해결),1999-10-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849800038498010465.PDF,국내
1308806,김대중,카리모프 우즈베키스탄 대통령을 위한 만찬 연설(21세기 새로운 차원의 동반자 관계),1999-10-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849700038497010464.PDF,국내
1308808,김대중,인천지하철 1호선 개통식 연설(인천은 세계로 뻗어가는 관문),1999-10-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263849900038499010466.PDF,국내
1308809,김대중,'대구라운드 글로벌 포럼' 축하 메시지(국채보상운동의 현대화와 세계화를 위한 포럼),1999-10-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850000038500010467.PDF,국내
1308811,김대중,국민화합 전진대회 축하 메시지(반드시 극복되어야 할 망국적인 지역감정),1999-10-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850200038502010469.PDF,국내
1308810,김대중,한국담배인삼공사 영주 신제조창 기공식 연설(지역경제활성화는 특화산업이 주도),1999-10-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850100038501010468.PDF,국내
1308812,김대중,제2회 인권과 평화를 위한 국제청년캠프 축하 메시지(인권은 천부의 권리이자 지상의 가치),1999-10-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850300038503010470.PDF,국내
1308813,김대중,'2000 FESTA' 축하 메시지(한국과 일본은 운명적 동반자),1999-10-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850400038504010471.PDF,국내
1308814,김대중,제17회 이북도민 체육대회 연설(이산가족 상봉은 최초의 인도적 과제),1999-10-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850500038505010472.PDF,국내
1308816,김대중,제80회 전국체육대회 개막식 연설(스포츠는 국력과 국민사기의 지표),1999-10-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850700038507010474.PDF,국내
1308815,김대중,'1999 서울 NGO 세계대회' 개회식 연설(NGO의 시민정신은 도덕성·헌신성·자발성),1999-10-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850600038506010473.PDF,국내
1308817,김대중,제4회 부산국제영화제개막식 영상메시지(영화산업은 굴뚝 없는 기간산업),1999-10-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850800038508010475.PDF,국내
1308818,김대중,차베스 베네수엘라 대통령을 위한 만찬 연설(협력의지를 바탕으로 한 우호친선),1999-10-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263850900038509010476.PDF,국내
1308819,김대중,부산 민주공원 개원식 연설(부산은 민주화의 성지),1999-10-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851000038510010477.PDF,국내
1308820,김대중,2000년도 예산안 제출에 즈음한 시정연설(비전과 희망을 설계하는 국회),1999-10-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851100038511010478.PDF,국내
1308821,김대중,평생교육자 신지식인운동 추진대회 연설(지식기반사회의 최대 밑거름은 교육),1999-10-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851200038512010479.PDF,국내
1308822,김대중,문화의 날 기념식 연설(문화에 대한 투자는 미래의 번영을 위한 투자),1999-10-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851300038513010480.PDF,국내
1308823,김대중,제54주년 경찰의 날 기념식 연설(경찰의 가장 큰 임무는 국민의 안전),1999-10-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851400038514010481.PDF,국내
1308824,김대중,아시아·태평양 민주지도자회의 국제회의 연설(민주주의는 인류의 절대적인 명제),1999-10-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851500038515010482.PDF,국내
1308825,김대중,학생의 날 및 학생독립운동 제70주년 기념식 연설(광주에서 일어나 전국으로 번져 간 학생독립운동),1999-11-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851600038516010483.PDF,국내
1308826,김대중,제68차 인터폴 총회 연설(범죄 퇴치를 위한 국제적 협력 필요),1999-11-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851700038517010484.PDF,국내
1308827,김대중,제37주년 소방의 날 기념식 연설(소방은 국민의 든든한 보호자),1999-11-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851800038518010485.PDF,국내
1308829,김대중,세계은행 심포지엄 연설(공동번영을 위한 국가간 경쟁과 협력),1999-11-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263852000038520010487.PDF,국제
1308828,김대중,아마르자르갈 몽골 총리를 위한 오찬 연설(새로운 차원의 협력시대를 연 한국과 몽골),1999-11-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263851900038519010486.PDF,국내
